timestamp, name, pci.bus_id, driver_version, pstate, pcie.link.gen.max, pcie.link.gen.current, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2022/11/19 11:11:28.212, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 45, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:11:29.214, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 45, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:11:30.216, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 44, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:11:31.217, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 44, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:11:32.219, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 44, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:11:33.220, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 43, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:11:34.222, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 43, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:11:35.223, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 43, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:11:36.225, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 43, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:11:37.226, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 42, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:11:38.228, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 42, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:11:39.230, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 42, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:11:40.232, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 42, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:11:41.233, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 41, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:11:42.235, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 41, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:11:43.237, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 41, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:11:44.238, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 41, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:11:45.240, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 41, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:11:46.242, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 41, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:11:47.244, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 41, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:11:48.245, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 40, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:11:49.247, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 40, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:11:50.249, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 40, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:11:51.250, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 40, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:11:52.252, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 40, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:11:53.253, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 40, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:11:54.255, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 40, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:11:55.257, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 40, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:11:56.258, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 40, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:11:57.260, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 40, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:11:58.262, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 39, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:11:59.263, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 39, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:00.265, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 39, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:01.267, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 39, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:02.269, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 39, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:03.271, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 39, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:04.272, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 39, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:05.274, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 39, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:06.276, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 39, 0 %, 0 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:07.278, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 41, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:08.279, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 42, 100 %, 41 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:09.281, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 43, 98 %, 42 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:10.283, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 43, 80 %, 45 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:11.285, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 43, 100 %, 36 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:12.287, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 44, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:13.290, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 44, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:14.292, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 45, 99 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:15.295, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 45, 80 %, 43 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:16.297, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 45, 100 %, 36 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:17.301, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 46, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:18.303, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 46, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:19.306, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 46, 98 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:20.325, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 42 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:21.327, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:22.329, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:23.331, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 48, 100 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:24.334, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 48, 98 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:25.377, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 48, 100 %, 42 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:26.379, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 48, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:27.381, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 49, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:28.383, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 49, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:29.385, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 49, 98 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:30.388, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 49, 100 %, 42 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:31.390, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 50, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:32.392, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 50, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:33.394, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 50, 100 %, 41 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:34.396, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 50, 99 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:35.399, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 50, 100 %, 41 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:36.401, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 50, 100 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:37.403, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 51, 100 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:38.405, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 51, 100 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:39.407, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 51, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:40.409, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 52, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:41.411, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 52, 100 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:42.413, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 52, 97 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:43.415, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 52, 100 %, 36 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:44.418, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 52, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:45.419, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 52, 100 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:46.422, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 53, 98 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:47.424, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 53, 95 %, 47 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:48.426, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 53, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:49.428, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 53, 100 %, 36 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:50.431, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 53, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:51.434, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 54, 98 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:52.436, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 53, 100 %, 43 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:53.438, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 54, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:54.440, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 54, 100 %, 36 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:55.442, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 54, 100 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:56.445, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 54, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:57.447, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 55, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:58.449, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 55, 100 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:12:59.451, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 55, 92 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:00.453, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 55, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:01.456, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 55, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:02.458, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 56, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:03.462, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 56, 98 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:04.465, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 56, 100 %, 45 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:05.469, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 56, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:06.471, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 56, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:07.473, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 57, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:08.475, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 57, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:09.477, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 57, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:10.482, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 57, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:11.484, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 57, 82 %, 30 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:12.486, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 58, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:13.488, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 58, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:14.490, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 58, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:15.492, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 58, 98 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:16.494, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 59, 80 %, 44 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:17.497, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 58, 100 %, 35 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:18.498, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 59, 100 %, 36 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:19.501, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 59, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:20.502, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 59, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:21.505, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 59, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:22.506, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 60, 98 %, 41 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:23.508, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 60, 80 %, 42 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:24.510, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 60, 100 %, 36 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:25.513, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 60, 100 %, 36 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:26.514, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 61, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:27.516, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 61, 98 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:28.518, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 60, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:29.520, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 61, 100 %, 36 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:30.522, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 61, 86 %, 32 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:31.524, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 61, 100 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:32.526, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 62, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:33.528, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 62, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:34.530, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 62, 98 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:35.533, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 63, 78 %, 41 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:36.534, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 63, 100 %, 36 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:37.536, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 63, 80 %, 43 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:38.538, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 63, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:39.540, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 63, 100 %, 36 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:40.542, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 64, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:41.544, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 64, 98 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:42.546, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 65, 100 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:43.547, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 64, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:44.549, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 65, 88 %, 36 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:45.551, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 65, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:46.553, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 65, 100 %, 36 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:47.555, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 65, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:48.558, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 65, 98 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:49.561, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 66, 94 %, 46 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:50.564, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 66, 100 %, 34 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:51.566, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 66, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:52.567, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 66, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:53.569, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 66, 100 %, 36 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:54.573, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 67, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:55.575, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 67, 98 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:56.577, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 66, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:57.579, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 67, 99 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:58.581, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 68, 80 %, 43 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:13:59.582, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 68, 100 %, 34 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:14:00.584, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 68, 100 %, 35 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:14:01.586, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 68, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:14:02.588, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 68, 100 %, 35 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:14:03.590, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 68, 100 %, 36 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:14:04.595, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 69, 98 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:14:05.597, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 69, 78 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:14:06.599, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 69, 100 %, 35 %, 15360 MiB, 4308 MiB, 10601 MiB
